no;id;name;host_id;host_name;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm
170;818612;Budget price but 5 star value near new skytrain;822284;Rae And Charlie;Bang Sue;1.383.148;10.052.151;Entire home/apt;1000;3;7;12/05/2017;0.06;7;146;0
171;822214;Jade House overlooking Pool near new skytrain;822284;Rae And Charlie;Bang Sue;1.383.148;10.052.307;Entire home/apt;1200;3;21;22/12/2022;0.18;7;124;1
172;2162578;3min to BTS, Late Checkout, WiFi, Pool, Cable, BNH;1140715;Chonnikan;Bang Rak;1.372.425;10.053.087;Entire home/apt;2147;5;101;14/12/2022;0.95;2;221;10
173;851956;Great bright&spacious 1B BTS Onnut;4100838;Siri;Khlong Toei;1.370.486;10.060.152;Entire home/apt;850;21;33;23/10/2022;0.28;3;294;1
174;1344388;comfortable in Bangkok Near MRT;2653642;Hab;Din Daeng;1.377.126;10.057.088;Private room;1200;2;0;;;1;365;0
175;1350390;3.Cool Chic apartment walk 5 min BTS Sathon;2129668;Wimonpak;Sathon;1.371.628;10.051.238;Entire home/apt;950;1;109;21/11/2022;0.95;41;358;5
176;852063;2BR Apt. near Sathon Silom-free WIFI;4396467;Sujin;Sathon;1.371.972;10.054.924;Entire home/apt;1693;30;25;03/12/2022;0.21;2;176;4
177;1353517;95 sqm. 2 br. 1-5 people. Next to thonglor bts;7327298;Notee;Khlong Toei;1.372.393;10.057.647;Entire home/apt;3300;5;26;18/12/2022;0.3;3;13;9
178;1394285;Superior Double Room Near Airport;7489121;Anis;Suanluang;1.373.789;10.064.271;Private room;850;1;8;30/06/2022;0.11;10;365;1
179;1395513;Superior Twin Room Near Airport;7489121;Anis;Suanluang;1.373.613;10.064.319;Private room;1050;1;0;;;10;365;0
180;1400351;Studio in Beung Kum;7489121;Anis;Bueng Kum;1.378.327;10.067.124;Private room;700;1;3;19/09/2019;0.07;10;365;0
181;1404697;Superior Double Room Near Yanhen Hospital;7489121;Anis;Bang Phlat;1.380.698;1.005.121;Private room;1050;1;0;;;10;365;0
182;1405480;Superior Twin Room Near Yanhee Hospital;7489121;Anis;Bang Phlat;1.380.657;10.051.192;Private room;1050;1;0;;;10;365;0
183;1406065;Superior Db Rm Near Yanhee Hospital;7489121;Anis;Bang Phlat;1.380.685;1.005.125;Private room;1050;1;0;;;10;365;0
184;2166902;Sathorn Apt with urban vibe;11057279;Jay;Sathon;1.371.663;10.052.864;Entire home/apt;868;4;97;09/09/2022;0.89;1;330;11
185;2175246;Family Apartment for rent.;11095276;Jirajate;Wang Thong Lang;1.377.933;10.061.957;Private room;4873;1;0;;;1;365;0
186;852308;วรภาดา น้อยพันธ์;4414621;Catroom;Bang Rak;137.318;10.052.351;Private room;980;1;0;;;1;365;0
187;2199975;Sarin Place Lodge;11221480;Weerakorn;Chatu Chak;1.382.824;10.056.594;Entire home/apt;1054;28;20;07/01/2020;0.27;6;180;0
188;2206432;Modern, cosy, great pool/gym;1425515;Peter;Huai Khwang;1.374.742;10.056.678;Entire home/apt;1020;29;12;31/08/2022;0.12;2;318;3
189;2234748;New Studio 2KM to BTS- Sukhumvit 77;5469970;Yair;Suanluang;1.372.347;10.061.812;Entire home/apt;1004;10;6;25/07/2017;0.08;10;365;0
190;854660;Nostalgic Thai House - The Villa;931710;Jeremy;Nong Chok;1.377.672;10.083.851;Entire home/apt;8658;1;1;03/09/2015;0.01;2;365;0
191;1412787;NEWLY Renovated! 1BR by the river, near IconSiam;7616231;Jeab;Khlong San;1.372.174;10.050.769;Entire home/apt;1635;3;88;22/11/2022;0.8;1;56;8
192;856426;Thai house overlooking pond & lotus;931710;Jeremy;Nong Chok;1.377.624;10.083.931;Entire home/apt;3463;2;1;10/03/2016;0.01;2;363;0
193;858311;River view penthouse 30 Fl, 5 Pers,  taxi included;4491588;Donald;Khlong San;1.372.135;100.508;Entire home/apt;7929;2;256;15/12/2022;2.13;1;267;43
194;858338;✩Vibrant street✩Cozy n Cool near MRT Silom/center✩;1927968;Evan;Sathon;1.372.065;10.054.713;Entire home/apt;850;1;278;12/12/2022;2.31;37;293;10
195;861105;Home Sweet Home For Your Family near new skytrain;822284;Rae And Charlie;Bang Sue;1.383.235;1.005.228;Entire home/apt;1500;3;37;18/12/2019;0.31;7;107;0
196;863341;1BR Condo-BRT to BTS Chong Nonsi;4474838;Sue;Yan na wa;1.367.907;10.052.887;Entire home/apt;935;28;26;18/05/2019;0.26;5;331;0
197;2262721;2BR-Airy,Cosy in Thai Neighbourhood;11554321;Artra;Din Daeng;1.378.588;10.056.957;Entire home/apt;1504;2;167;04/12/2022;1.54;1;360;5
198;863669;2 BR - Near BTS, Wifi;4474838;Sue;Khlong San;1.372.162;1.005.075;Entire home/apt;2251;7;91;20/11/2022;0.77;5;314;2
199;866152;Unit in relaxing garden setting near new skytrain;822284;Rae And Charlie;Bang Sue;1.382.955;10.052.119;Entire home/apt;1000;3;0;;;7;146;0
200;866329;Entire Studio center of Bangkok;4549405;Carlos;Bang Rak;1.372.479;10.053.039;Private room;728;21;11;20/11/2022;0.1;2;316;4
201;2266425;1Br LUXE/BTS Phrakanong/CBD/WiFi;9509219;Piya;Khlong Toei;1.371.166;10.059.326;Entire home/apt;1143;360;31;14/08/2018;0.29;8;89;0
202;869715;Stylish 1 bed 3 min walk from BTS;4583001;Suchela;Khlong Toei;137.142;10.059.233;Entire home/apt;866;120;0;;;2;365;0
203;2279684;BKK PARAGON/Pratunam 5mins BTS 2nd fl.;11495081;Pemigar;Ratchathewi;1.374.978;10.053.301;Entire home/apt;1009;3;113;21/12/2022;1.2;5;57;3
204;881208;New 1BR in Sathorn near Skytrain!;4549405;Carlos;Bang Rak;1.372.386;10.052.563;Private room;800;180;0;;;2;365;0
205;888304;Cozy Apt @ Ratchayothin BTS Great Facility;2592798;Nokina;Chatu Chak;1.383.028;10.057.065;Entire home/apt;866;4;9;14/12/2021;0.08;2;0;0
206;889909;Spare room in a gated compound;4721867;Annie;Bang Na;1.365.979;10.060.643;Private room;700;1;4;06/09/2016;0.04;1;365;0
207;2286703;❂City center☾Train station☽Private Bathroom8Aircon;1927968;Evan;Sathon;1.372.074;10.054.712;Entire home/apt;800;1;192;28/02/2020;1.78;37;346;0
208;2294502;✭✭✭✭Cozy Hideawy in BKK Center near MRT Lumpini✭✭✭;1927968;Evan;Sathon;1.372.062;10.054.707;Entire home/apt;609;1;156;20/11/2022;1.45;37;312;7
209;1419797;2-room apartment@heart of BKK;7644106;Jirapha;Parthum Wan;1.374.381;10.054.792;Entire home/apt;2250;7;92;15/12/2022;0.81;1;70;8
210;904353;Cozy Studio Sleep3 at Phattanakan 26;4836941;GrongGaew;Suanluang;1.373.693;10.061.644;Private room;1004;2;0;;;4;365;0
211;906203;1 BR on Srinakrin Rd. Parkland;4850305;Dujdao;Bang Na;1.365.441;10.064.548;Private room;797;1;0;;;1;362;0
212;1420577;River view near ICON SIAM 74sqm. Free pick up;7647775;Hataipat;Khlong San;1.371.847;10.050.914;Entire home/apt;3067;45;2;30/11/2018;0.02;5;0;0
213;1421233;Close to river and near city. Free pick up;7647775;Hataipat;Khlong San;1.371.672;1.005.092;Entire home/apt;1286;5;75;27/02/2020;0.7;5;0;0
214;1444053;Cozy 7th;7753623;Kia;Chatu Chak;1.379.616;10.056.478;Private room;1636;2;0;;;1;179;0
215;2297767;Comfortable studio room on Ratchada;10656945;Pantanida;Huai Khwang;1.379.216;10.057.502;Entire home/apt;540;28;25;02/12/2022;0.32;1;10;3
216;2300491;Modern Condo 2 mins walk to Sukhumvit BTS Skytrain;8444643;Kiattisak;Phra Khanong;1.369.784;10.060.635;Entire home/apt;999;5;103;11/12/2022;0.96;53;336;13
217;907553;BTS Phyathai/Airport Link, top floor views!;4861469;Kostas;Ratchathewi;1.375.409;10.053.552;Entire home/apt;3587;7;0;;;1;270;0
218;2321290;1BR Cosy & Perfect Location @Asoke BTS/MRT;589801;Jocelyn;Khlong Toei;1.373.606;10.055.934;Entire home/apt;1845;3;129;29/06/2021;1.22;1;336;0
219;2332282;Cozy Studio by BTS: Wifi, Pool #1;1780407;Feb;Phra Khanong;1.370.396;10.060.281;Entire home/apt;1264;180;27;14/07/2022;0.25;6;16;1
220;909514;Newly Renovated 3BR Suite 146sqm BTS Thonglo;4877320;Nisa;Vadhana;1.373.958;1.005.865;Entire home/apt;4720;2;252;23/02/2020;2.11;2;347;0
221;1452584;Quiet&Cozy Place on Thong Lor Street;578672;Warin;Vadhana;1.373.862;100.585;Private room;1049;3;1;01/01/2014;0.01;1;365;0
222;915293;One bedroom suite with kitchen@ center of Bangkok;4913308;Attakorn;Parthum Wan;1.374.551;10.054.235;Entire home/apt;3500;5;1;08/10/2022;0.37;1;0;1
223;1453230;LumpiniVille Prachachuen-Phongphet2;7795450;Kirawut;Vadhana;137.214;10.058.484;Private room;1758;1;0;;;1;365;0
224;2343774;quiet relaxing country life in BKK;11969948;Nitchakun;Saphan Sung;1.376.276;10.069.127;Entire home/apt;1000;1;0;;;1;365;0
225;920116;1Br 5mins walk to Airport Link Hua Mak sky train;4836941;GrongGaew;Suanluang;1.373.786;10.064.065;Entire home/apt;1351;30;11;30/12/2017;0.14;4;89;0
226;923795;3BR 300 SqM Apt near BTS PhromPhong;4968824;Sanjay;Khlong Toei;1.372.468;10.056.838;Private room;3000;1;0;;;1;365;0
227;2360167;Large 2 bedrooms apartment, Silom;12052974;Nisith;Bang Rak;1.372.004;1.005.186;Entire home/apt;5500;2;25;01/12/2022;0.25;1;338;7
228;2368241;Downtown,just 100m. To Siam,MBK,BTS;7647775;Hataipat;Ratchathewi;1.375.156;10.052.988;Entire home/apt;1336;5;77;28/10/2019;0.71;5;0;0
229;2368635;iSanook Eco Studio 6;8663142;ISanook Hotel;Bang Rak;137.319;10.052.255;Private room;1800;30;6;16/07/2018;0.06;45;320;0
230;2368771;iSanook Studio 32 sqm 5;8663142;ISanook Hotel;Bang Rak;13.732;10.052.294;Private room;2100;30;3;07/02/2022;0.03;45;357;1
231;2375378;iSanook Family Suite Deluxe 67 sqm 3;8663142;ISanook Hotel;Bang Rak;137.332;10.052.094;Private room;3900;30;1;27/08/2022;0.24;45;330;1
232;1457235;City view Studio surrounding by street food;5793490;Nicky;Bang Kho laen;1.369.945;10.052.725;Entire home/apt;950;2;7;23/12/2022;0.07;6;86;1
233;933070;Yoong Thong Double Standard Room;1203066;Tienchai;Min Buri;1.378.318;10.074.785;Private room;1620;30;0;;;2;365;0
234;933092;Rachapruk Twin Standard Room;1203066;Tienchai;Min Buri;1.378.115;1.007.482;Private room;1620;1;0;;;2;365;0
235;936765;Spacious 1 bed apartment close to BTS.;4785506;Ian;Phra Khanong;1.368.469;10.060.719;Entire home/apt;1290;30;2;17/04/2013;0.02;1;87;0
236;1463101;Comfortable serviced 1BR, BTS, POOL;7840606;Naphaporn;Phaya Thai;1.378.519;1.005.496;Entire home/apt;2000;1;8;03/12/2022;0.1;1;360;1
237;1485092;New Model Studio 24;5469970;Yair;Suanluang;1.372.219;1.006.145;Entire home/apt;1004;10;2;13/11/2016;0.02;10;365;0
238;1485265;New Model Studio 24 - Sukhumvit 77;5469970;Yair;Suanluang;1.371.916;10.063.024;Entire home/apt;1004;10;9;30/03/2017;0.09;10;365;0
239;941803;Suite Room 1 at MetroPoint;610315;Kasem;Bang Kapi;137.703;10.063.148;Private room;1905;1;0;;;3;365;0
240;2516583;1-bedroom on Yen-Akart;12883621;Tyfoon;Yan na wa;1.371.165;10.054.957;Entire home/apt;1500;60;1;21/07/2017;0.02;1;363;0
241;2390092;Central Bangkok Condominium;12208490;Aggarat;Huai Khwang;1.377.302;10.057.755;Private room;1212;1;0;;;1;365;0
242;2394858;Cool and Comfortable MRT in the Shadows of Silom;1927968;Evan;Sathon;1.372.062;10.054.707;Entire home/apt;600;1;146;19/11/2022;1.36;37;358;3
243;2516683;iSanook Family Suite Deluxe 67 sqm 2;8663142;ISanook Hotel;Bang Rak;1.373.155;10.052.129;Private room;3700;30;6;30/06/2019;0.07;45;330;0
244;2517068;Songphra Suite Deluxe 45sqm - Women;8663142;ISanook Hotel;Bang Rak;137.334;10.052.328;Private room;900;30;4;30/04/2016;0.04;45;301;0
245;2526869;iSanook Student Studio Sublevel 4;8663142;ISanook Hotel;Bang Rak;1.373.391;10.052.297;Private room;1500;30;6;22/04/2022;0.06;45;302;1
246;2526921;iSanook Student Studio Sublevel 1;8663142;ISanook Hotel;Bang Rak;1.373.205;1.005.234;Private room;1500;30;4;21/01/2020;0.05;45;321;0
247;2533574;Artsy 1Bedroom On The Top Floor BKK;12628994;Sornkrit;Phaya Thai;1.378.756;10.055.304;Entire home/apt;3000;1;0;;;1;365;0
248;1495539;Reservations are not accepted from March to April;3994482;Vincent;Huai Khwang;1.379.654;10.057.543;Entire home/apt;2500;2;0;;;1;359;0
249;2541148;Wifi. Kitchen. Natural Light, 1 bedrm, 200m toBTS;13012967;Bee;Phra Khanong;1.370.488;10.060.475;Entire home/apt;900;7;10;24/01/2019;0.11;1;271;0
250;2542746;Spacious 1BR with Spectacular View;13020066;Ome;Khlong Toei;1.372.635;10.057.211;Entire home/apt;2123;3;210;14/12/2022;1.98;3;294;18
251;1507375;One bed room comfortable condo;8008449;Sina;Vadhana;1.370.714;10.060.281;Entire home/apt;2236;1;0;;;1;365;0
252;2401250;45 sq.m. room w/Kitchen 1 step from BTS;12271824;Kiat;Phra Khanong;1.369.011;10.060.844;Entire home/apt;2275;7;12;10/12/2016;0.11;1;98;0
253;2401426;✵✵Cool Calm and Quiet Near MRT Silom and Center✵✵;1927968;Evan;Sathon;1.372.065;10.054.713;Entire home/apt;736;1;120;06/12/2022;1.12;37;321;1
254;2547082;iSanook Studio 32 sqm 4;8663142;ISanook Hotel;Bang Rak;1.373.386;10.052.322;Private room;2100;30;0;;;45;217;0
255;2548283;iSanook Suite Deluxe 45 sqm 4;8663142;ISanook Hotel;Bang Rak;1.373.227;10.052.112;Private room;2743;30;3;18/02/2018;0.03;45;341;0
256;2548310;iSanook Suite 34 sqm 5;8663142;ISanook Hotel;Bang Rak;137.319;10.052.202;Private room;1900;30;10;20/11/2022;0.1;45;323;1
257;2554437;Prima Condo 1BR+Internet near Suvarnabhumi airport;4836941;GrongGaew;Suanluang;137.141;10.064.207;Entire home/apt;1004;3;0;;;4;90;0
258;2561402;Luxury Apartment type 06;11772331;Nantiruj;Khlong Toei;1.373.833;10.055.635;Private room;1347;2;40;15/07/2022;0.38;5;330;1
259;2578949;Bangkok,Room  near JJ market/BTS;12886109;Darawan;Chatu Chak;1.381.674;10.056.603;Private room;1200;30;0;;;1;363;0
260;2407073;8-bed Room/in Ratchada/Wifi;12304405;Siamaze;Din Daeng;1.378.653;10.056.912;Private room;2000;1;23;22/02/2018;0.22;8;90;0
261;2407610;Nantiruj  Apartment  94 Sqm.   *;11772331;Nantiruj;Khlong Toei;1.373.892;10.055.673;Entire home/apt;1850;2;6;05/01/2020;0.06;5;330;0
262;1515778;Bangkok near BTS Cosy Room Wifi, host take care;8093424;Tesue;Vadhana;1.370.992;10.059.918;Shared room;712;2;1;01/08/2018;0.02;1;355;0
263;1522068;100 SQM Spacious 2BR - 450 m from RN03 station;8123510;Tatiya;Chatu Chak;1.384.279;10.056.287;Entire home/apt;2236;2;215;20/12/2022;1.96;13;325;29
264;1526123;Homey Studio Apt in Upscale Area;1774390;Add;Vadhana;1.373.767;10.058.381;Entire home/apt;1712;2;41;01/12/2022;0.37;1;333;1
265;2579342;iSanook Suite Deluxe 45 sqm 5;8663142;ISanook Hotel;Bang Rak;1.373.217;10.052.297;Private room;2743;30;1;24/03/2014;0.01;45;341;0
266;2586938;iSanook Suite Deluxe 45 sqm 3;8663142;ISanook Hotel;Bang Rak;1.373.352;10.052.143;Private room;2686;30;2;06/03/2017;0.02;45;341;0
267;2409441;Bangna Condo quiet and big park;12314253;Thanapat;Bang Na;1.365.487;10.064.337;Private room;1732;15;1;09/07/2014;0.01;1;365;0
268;2413865;Private Double Room in Ratchada/Ensuit/WiFi;12304405;Siamaze;Din Daeng;137.863;10.057.026;Private room;943;1;5;26/11/2022;0.05;8;357;2
269;2587195;iSanook Studio 32 sqm 1;8663142;ISanook Hotel;Bang Rak;1.373.418;1.005.226;Private room;1957;30;3;07/06/2022;0.03;45;341;1
270;2590896;Bangkok Homestay near Metro & BTS;13263993;Natty;Bang Sue;1.383.165;10.052.765;Private room;418;2;0;;;1;365;0
271;2426432;1BR River-View,High-Floor&Near BTS;11961423;Peak;Khlong San;1.372.075;10.050.354;Entire home/apt;2226;365;39;04/04/2017;0.37;3;1;0
272;2432614;Spacious two Bedroom Apartment;5469970;Yair;Suanluang;1.372.376;10.061.804;Entire home/apt;1974;10;6;04/02/2019;0.06;10;365;0
273;1526625;(W1) 2 Bedroom/MRT Samyan/Free WIFI/6ppl;6330956;Tan;Bang Rak;1.373.232;10.052.657;Entire home/apt;2701;1;239;26/02/2021;2.12;8;346;0
274;2604242;Modern apartment near airport;9550104;Krittiya;Bang Na;1.366.352;10.064.885;Entire home/apt;950;3;23;14/12/2022;0.24;13;260;4
275;1547429;บ้านใกล้สุวรรณภูมิ ตรงข้ามแอร์พอร์ตลิ้งบ้านทับช้าง;8243802;Prare;Saphan Sung;1.373.667;10.069.141;Entire home/apt;10355;1;0;;;1;365;0
276;2604483;Newly renovated  apartment near the airport;9550104;Krittiya;Bang Na;1.366.375;10.064.965;Entire home/apt;950;30;41;23/05/2022;0.39;13;245;2
277;2433970;k79room near BTS Onnut;12441237;Warut;Vadhana;1.370.811;10.060.112;Shared room;400;1;4;07/09/2018;0.04;1;365;0
278;2609081;2 BR & 2 Bath & Fixed parking lot;10373341;Poo;Khan Na Yao;1.381.891;10.066.408;Entire home/apt;1300;360;37;25/04/2022;0.37;2;83;1
279;2434974;Luxury Serviced House City Centre - 250 sq meters.;12445454;Panpilas;Huai Khwang;1.375.806;10.056.938;Entire home/apt;4161;3;195;22/12/2022;1.82;1;145;4
280;2437576;1Br/RiverView/High Fl/BTS/WiFi;9509219;Piya;Khlong San;1.372.219;10.050.517;Entire home/apt;2009;180;35;11/08/2017;0.33;8;179;0
281;2637770;Cozy city room by the river;10376122;Thanijchayapha;Yan na wa;1.367.892;1.005.265;Entire home/apt;1800;3;0;;;1;90;0
282;2446205;Condo CBD Bangkok, 100m fr. skytrain (Ratchadamri);11449258;Peung Pataraporn;Parthum Wan;1.373.982;1.005.406;Entire home/apt;1004;23;2;14/05/2018;0.02;1;76;0
283;2646840;cozy apartment&beautiful city view;9864891;Imteddy;Chatu Chak;1.380.556;10.056.883;Entire home/apt;590;6;24;22/08/2022;0.36;1;325;3
284;2454945;iSanook Suite Deluxe 45 sqm 2;8663142;ISanook Hotel;Bang Rak;1.373.167;10.052.116;Private room;2650;30;4;07/04/2014;0.04;45;341;0
285;2455101;iSanook Suite 34 sqm 4;8663142;ISanook Hotel;Bang Rak;137.344;10.052.201;Private room;1900;30;18;03/08/2022;0.17;45;337;3
286;1560067;Central Bangkok closed by Sathorn;7667490;Egg;Sathon;1.372.053;10.053.854;Entire home/apt;1177;180;87;20/08/2016;0.77;1;365;0
287;1571204;☞✭✮✯Old Spice Quiet Luxury in Heart of Bangkok✬✭✮✯;8214044;Evan From Sanctuary House;Sathon;1.372.052;10.054.682;Entire home/apt;1400;1;300;24/10/2022;2.69;8;327;4
288;1585084;Luxury 3 Bedrooms Suite @BTS Phrompong;8444643;Kiattisak;Vadhana;1.373.616;10.057.224;Entire home/apt;9999;2;46;26/02/2019;0.43;53;356;0
289;2656886;The Nest - Cozy Studio top floor;13598910;David;Phra Khanong;1.370.309;10.060.269;Entire home/apt;1500;3;21;15/09/2022;0.25;7;207;5
290;1589614;็Home with club house;6364900;Somkid;Pra Wet;1.372.352;1.006.536;Entire home/apt;10000;1;0;;;1;365;0
291;2455998;iSanook Student Studio Sublevel 3;8663142;ISanook Hotel;Bang Rak;1.373.337;10.052.274;Private room;1500;30;10;18/06/2022;0.09;45;189;1
292;2461997;Bed in 4-bed Mixed Dorm in Ratchada/WiFi;12304405;Siamaze;Din Daeng;1.378.542;10.056.921;Shared room;456;1;4;16/04/2017;0.04;8;353;0
293;2657480;The SkyHouse Duplex - Luxury Home;13598910;David;Phra Khanong;1.370.482;10.060.336;Entire home/apt;1900;3;16;26/12/2022;0.24;7;230;3
294;2682899;Luxury 3 Bedrooms Suite @BTS Phrompong;8444643;Kiattisak;Vadhana;137.361;1.005.704;Entire home/apt;9999;2;25;07/12/2022;0.24;53;358;2
295;2708302;Bohemian Apartment (Pradipat-Ari);13859456;Bert;Phaya Thai;1.379.203;10.054.336;Entire home/apt;1457;30;153;02/07/2018;1.5;1;76;0
296;2467902;CBD Silom/Sathorn, Great Value & Reliable, 1BR;9984621;Bojan;Bang Rak;1.372.153;1.005.286;Entire home/apt;1212;5;25;15/03/2020;0.24;1;178;0
297;2468232;1BR w/ River View & Infinity Pool;10061428;Wipawe;Khlong San;1.372.185;10.050.663;Entire home/apt;1039;84;25;20/02/2019;0.24;2;249;0
298;2468256;iSanook Student Studio Sublevel 5;8663142;ISanook Hotel;Bang Rak;1.373.208;10.052.062;Private room;1500;30;7;22/07/2019;0.07;45;234;0
299;2468803;iSanook Studio 32 sqm 2;8663142;ISanook Hotel;Bang Rak;1.373.397;10.052.272;Private room;2100;30;7;25/10/2017;0.07;45;336;0
300;2469023;iSanook Eco Studio 4;8663142;ISanook Hotel;Bang Rak;1.373.229;10.052.286;Private room;1700;30;5;19/03/2019;0.05;45;336;0
301;1625274;Home Away from Home, Sukhumvit-Asoke;8641336;Ba-Wornpak (TAE);Khlong Toei;1.372.752;10.055.957;Entire home/apt;2000;2;65;21/06/2022;0.67;1;177;1
302;1629978;iSanook Eco Studio 7;8663142;ISanook Hotel;Bang Rak;1.373.244;10.052.204;Private room;1800;30;21;11/04/2020;0.19;45;336;0
303;1630348;BANGKOK HUB DORM public transport;8664261;Kriengkrai;Sathon;1.371.711;10.051.524;Shared room;490;2;27;01/08/2019;0.25;7;365;0
304;1630813;iSanook Suite Deluxe 45 sqm 1;8663142;ISanook Hotel;Bang Rak;1.373.232;10.052.336;Private room;2700;30;8;25/03/2015;0.07;45;327;0
305;1630920;iSanook Studio 32 sqm 6;8663142;ISanook Hotel;Bang Rak;1.373.241;10.052.168;Private room;2100;30;23;11/01/2018;0.21;45;357;0
306;1631106;iSanook Family Suite Deluxe 67 sqm 1;8663142;ISanook Hotel;Bang Rak;1.373.195;10.052.318;Private room;3657;30;33;01/10/2022;0.3;45;330;1
307;1638413;Cool Studio 1 walk 5 min to BTS. S. Taksin;2129668;Wimonpak;Sathon;1.371.637;10.051.592;Entire home/apt;888;100;228;18/11/2019;2.03;41;365;0
308;1642375;Deluxe studio 45sqm,TheUpRama3,Kitchen,Kid’sClub;8717079;Kriengsak;Yan na wa;1.370.249;10.053.757;Private room;7343;1;1;22/09/2019;0.03;8;349;0
309;1647608;iSanook Suite 34 sqm 1;8663142;ISanook Hotel;Bang Rak;1.373.288;10.052.328;Private room;2450;30;15;20/11/2022;0.14;45;320;2
310;1657411;Near Suvarnabhumi Airport;8362130;Luckana;Lat Krabang;1.371.944;10.073.128;Entire home/apt;1316;1;63;28/02/2020;0.57;2;365;0
311;1661636;❂Citycenter✺Subway station✺Private Bathroom✺A1rc0n;1927968;Evan;Sathon;1.372.066;1.005.471;Entire home/apt;800;1;193;31/10/2020;1.72;37;355;0
312;1662207;unit A-Sweet Studio- 2 guests;8807437;Oillie;Bangkok Yai;1.374.266;10.047.679;Entire home/apt;1100;1;8;23/01/2020;0.07;11;354;0
313;1665776;1 Bedroom with Twin Beds- 2 guests;8807437;Oillie;Bangkok Yai;1.374.286;10.047.575;Entire home/apt;1600;1;4;28/03/2018;0.05;11;365;0
314;1665970;1 Bedroom with a Double Bed- 2 guests;8807437;Oillie;Bangkok Yai;1.374.162;10.047.567;Entire home/apt;1400;1;2;24/11/2022;0.3;11;365;2
315;1666361;2 Bedrooms with two double beds for 4 people;8807437;Oillie;Bangkok Yai;1.374.308;10.047.737;Entire home/apt;2700;1;1;10/01/2016;0.01;11;365;0
